SentenceID,Token,Label
139,kanker,B-DISEASE
139,lambung,I-DISEASE
139,.,O
140,Kanker,B-DISEASE
140,lambung,I-DISEASE
140,merupakan,O
140,salah,O
140,satu,O
140,penyumbang,O
140,utama,O
140,kematian,O
140,yang,O
140,tinggi,O
140,di,O
140,dunia,O
140,",",O
140,terutama,O
140,pada,O
140,kalangan,O
140,pria,O
140,di,O
140,usia,O
140,tua,O
140,.,O
141,Terdapat,O
141,beberapa,O
141,metode,O
141,pengobatan,O
141,yang,O
141,biasa,O
141,dilakukan,O
141,",",O
141,seperti,O
141,pembedahan,O
141,",",O
141,radiasi,O
141,dan,O
141,kemoterapi,O
141,.,O
142,Pemilihan,O
142,metode,O
142,tersebut,O
142,tergantung,O
142,pada,O
142,jenis,O
142,dan,O
142,stadium,O
142,perkembangan,O
142,tumor,O
142,.,O
143,Kemoterapi,O
143,merupakan,O
143,salah,O
143,metode,O
143,pengobatan,O
143,pilihan,O
143,",",O
143,namun,O
143,tingkat,O
143,keberhasilan,O
143,pengobatan,O
143,ini,O
143,terbatas,O
143,karena,O
143,adanya,O
143,kemoresistensi,O
143,.,O
144,Tanaman,O
144,herbal,O
144,merupakan,O
144,salah,O
144,satu,O
144,senyawa,O
144,aktif,O
144,yang,O
144,dipercaya,O
144,menjadi,O
144,salah,O
144,satu,O
144,alternatif,O
144,sebagai,O
144,antikanker,B-EFFECT
144,karena,O
144,memiliki,O
144,efek,O
144,samping,O
144,minimal,O
144,.,O
145,Salah,O
145,satu,O
145,tanaman,O
145,yang,O
145,dapat,O
145,dimanfaatkan,O
145,adalah,O
145,kunyit,B-HERB
145,(,O
145,Curcuma,O
145,longaI,O
145,),O
145,.,O
146,Tujuan,O
146,:,O
146,mengetahui,O
146,lebih,O
146,lanjut,O
146,tentang,O
146,manfaat,O
146,kunyit,B-HERB
146,sebagai,O
146,pengobatan,O
146,kanker,B-DISEASE
146,lambung,I-DISEASE
146,.,O
147,Metode,O
147,:,O
147,Metode,O
147,yang,O
147,digunakan,O
147,oleh,O
147,penulis,O
147,adalah,O
147,studi,O
147,literatur,O
147,dari,O
147,berbagai,O
147,jurnal,O
147,nasional,O
147,maupun,O
147,internasional,O
147,.,O
148,Metode,O
148,ini,O
148,digunakan,O
148,dengan,O
148,tujuan,O
148,menambah,O
148,pengetahuan,O
148,dan,O
148,pemahaman,O
148,mengenai,O
148,topik,O
148,yang,O
148,dibahas,O
148,dengan,O
148,menyajikan,O
148,materi,O
148,yang,O
148,telah,O
148,diterbitkan,O
148,dengan,O
148,meringkas,O
148,materi,O
148,yang,O
148,telah,O
148,diterbitkan,O
148,serta,O
148,memberikan,O
148,informasi,O
148,fakta,O
148,atau,O
148,analisis,O
148,baru,O
148,dari,O
148,tinjauan,O
148,literatur,O
148,yang,O
148,relevan,O
148,kemudian,O
148,membandingkan,O
148,hasil,O
148,tersebut,O
148,dalam,O
148,artikel,O
148,.,O
149,Hasil,O
149,:,O
149,Senyawa,O
149,kurkumin,B-COMPOUND
149,dari,O
149,tanaman,O
149,Curcuma,B-HERB
149,longa,I-HERB
149,dapat,O
149,berperan,O
149,dalam,O
149,menghambat,O
149,proliferasi,O
149,sel,B-BODY_PART
149,kanker,B-DISEASE
149,",",O
149,antiinflamasi,B-EFFECT
149,",",O
149,penghambatan,O
149,karsiogenik,O
149,",",O
149,immunomodulatory,O
149,",",O
149,antiestrogem,O
149,dan,O
149,antiangiogenesis,O
149,.,O
150,Perannya,O
150,dalam,O
150,tumorigenesis,O
150,juga,O
150,dimediasi,O
150,melalui,O
150,ekspresi,O
150,gen,O
150,yang,O
150,menekan,O
150,apoptosis,O
150,",",O
150,memediasi,O
150,proliferasi,O
150,",",O
150,invasi,O
150,dan,O
150,angiogenesis,O
150,.,O
151,Kesimpulan,O
151,:,O
151,Kandungan,O
151,kurkumin,B-COMPOUND
151,dalam,O
151,kunyit,B-HERB
151,dapat,O
151,berperan,O
151,sebagai,O
151,antikanker,B-EFFECT
151,seperti,O
151,pada,O
151,kanker,B-DISEASE
151,lambung,I-DISEASE
151,.,O
152,Kunyit,B-HERB
152,(,O
152,Curcuma,B-HERB
152,longa,I-HERB
152,),O
152,merupakan,O
152,salah,O
152,satu,O
152,tanaman,O
152,herbal,O
152,yangsangatdikenal,O
152,berkhasiatterutama,O
152,bagian,O
152,rimpangnya,O
152,.,O
153,Kunyit,B-HERB
153,dibudidayakan,O
153,secara,O
153,luas,O
153,di,O
153,India,O
153,",",O
153,Cina,O
153,",",O
153,Indonesia,O
153,",",O
153,dan,O
153,negara-negara,O
153,tropis,O
153,lainnya,O
153,.,O
154,Senyawa,O
154,aktif,O
154,yang,O
154,terkandung,O
154,dalam,O
154,rimpang,B-HERB
154,kunyit,I-HERB
154,antara,O
154,lain,O
154,yaitu,O
154,Kurkuminoid,B-COMPOUND
154,",",O
154,Minyak,B-COMPOUND
154,atsiri,I-COMPOUND
154,",",O
154,Resin,O
154,(,O
154,termasuk,O
154,terpenoid,B-COMPOUND
154,",",O
154,triterpenoid,B-COMPOUND
154,",",O
154,fenilpropena,O
154,),O
154,",",O
154,lemak,B-COMPOUND
154,",",O
154,Karbohidrat,B-COMPOUND
154,",",O
154,vitamin,O
154,dan,O
154,sebagainya,O
154,.,O
155,Kurkumindipercayamampu,O
155,bekerja,O
155,sebagai,O
155,anti,O
155,bakteridiantaranya,O
155,seperti,O
155,bakteri,O
155,Staphylococcus,O
155,.,O
156,aureus,O
156,danEscherichia,O
156,coliyang,O
156,diharap,O
156,dapat,O
156,menjadi,O
156,alternatif,O
156,untuk,O
156,mengatasi,O
156,infeksidan,O
156,dapat,O
156,mengurangi,O
156,terjadinya,O
156,resistensi,O
156,dari,O
156,penggunaan,O
156,antibiotik,O
156,.,O
157,MekanismeKurkumin,O
157,sebagai,O
157,zat,O
157,antibakteri,B-EFFECT
157,adalah,O
157,dengan,O
157,menghancurkan,O
157,dinding,O
157,sel,B-BODY_PART
157,dan,O
157,menyebabkan,O
157,kematian,O
157,pada,O
157,sel,B-BODY_PART
157,bakteri,O
157,.,O
158,Selain,O
158,sebagai,O
158,antibakteri,B-EFFECT
158,",",O
158,Kunyit,B-HERB
158,jugaidipercaya,O
158,memiliki,O
158,efek,O
158,farmakologis,O
158,sebagai,O
158,antiinflamasi,B-EFFECT
158,atau,O
158,peradangan,B-DISEASE
158,dalam,O
158,tubuhdengan,O
158,mekanisme,O
158,menghambat,O
158,berbagai,O
158,molekul,O
158,yang,O
158,terlibat,O
158,dalam,O
158,dalam,O
158,proses,O
158,inflamasi,B-DISEASE
158,.,O
159,Tujuanipenulisan,O
159,dari,O
159,artikel,O
159,ini,O
159,adalah,O
159,untuk,O
159,mengetahuipotensi,O
159,ekstrak,B-TREATMENT
159,herbal,O
159,Kunyit,B-HERB
159,(,O
159,Curcuma,B-HERB
159,Longa,I-HERB
159,),O
159,sebagai,O
159,antibakteri,B-EFFECT
159,dan,O
159,antiinflamasi,B-EFFECT
159,.,O
160,Metode,O
160,penelusuran,O
160,sumber,O
160,dilakukan,O
160,melalui,O
160,mesin,O
160,pencarian,O
160,Google,B-METHOD
160,Scholar,I-METHOD
160,",",O
160,Pubmed,B-METHOD
160,",",O
160,idan,O
160,Elsevier,O
160,.,O
161,Hasil,O
161,penelusuran,O
161,ditemukan,O
161,bahwa,O
161,ektrak,O
161,Kunyit,B-HERB
161,memiliki,O
161,potensi,O
161,sebagai,O
161,antibakteri,B-EFFECT
161,dan,O
161,antiinflamasi,B-EFFECT
161,secara,O
161,efektif,O
161,.,O
162,Semakin,O
162,besar,O
162,konsentasi,O
162,pada,O
162,ekstrak,B-TREATMENT
162,maka,O
162,efek,O
162,farmakologis,O
162,yang,O
162,ditimbulkan,O
162,semakin,O
162,besar,O
162,.,O
163,Rimpang,B-HERB
163,kunyit,I-HERB
163,atau,O
163,Curcuma,B-HERB
163,longa,I-HERB
163,berasal,O
163,dari,O
163,Asia,O
163,memiliki,O
163,kandungan,O
163,kurkumin,B-COMPOUND
163,yang,O
163,digunakan,O
163,sebagai,O
163,anti-inflamasi,B-EFFECT
163,dan,O
163,dipercaya,O
163,dapat,O
163,menenangkan,O
163,jaringanlambungyang,O
163,mengalami,O
163,erosi,O
163,disebabkan,O
163,oleh,O
163,obat-obatan,O
163,golongan,O
163,NSAID,O
163,termasuk,O
163,Indometasin,O
163,.,O
164,Tujuan,O
164,dilakukannya,O
164,penelitian,O
164,ini,O
164,adalah,O
164,untuk,O
164,mengevaluasi,O
164,efek,O
164,proteksi,O
164,ekstrakkurkumin,O
164,rimpang,B-HERB
164,kunyit,I-HERB
164,pada,O
164,epitel,B-BODY_PART
164,lambung,I-BODY_PART
164,yang,O
164,diinduksi,O
164,oleh,O
164,Indometasin,O
164,pada,O
164,tikus,B-POPULATION
164,.,O
165,Penulisan,O
165,artikel,O
165,ini,O
165,menggunakan,O
165,metode,O
165,literature,B-METHOD
165,review,I-METHOD
165,.,O
166,Artikel,O
166,initerbentukatasinformasiyangdidapatkandaribeberapaartikelbaikdarijurnalnasionalmaupuninternasional,O
166,yang,O
166,merupakan,O
166,hasil,O
166,dari,O
166,literature,O
166,searching,O
166,database,O
166,Pubmed,B-METHOD
166,",",O
166,NCBI,O
166,",",O
166,Elsevier,O
166,",",O
166,danGoogle,O
166,Scholar,O
166,dengankatakunci,O
166,Curcumalonga,B-HERB
166,;,O
166,lambung,B-BODY_PART
166,;,O
166,induksiIndometasin,O
166,;,O
166,kurkumin,B-COMPOUND
166,;,O
166,dan,O
166,rimpangkunyitdari,O
166,tahun,O
166,2012,O
166,hingga,O
166,2020,O
166,kemudiandiambilhanya,O
166,15,O
166,artikel,O
166,terpilih,O
166,.,O
167,Dariartikelyangdidapatkanselanjutnyadianalisisdenganmetodesystemicliteraturereviewmeliputikegiatanpengumpulan,O
167,",",O
167,evaluasi,O
167,",",O
167,danpengembanganpenelitiandengan,O
167,fokus,O
167,tertentu,O
167,.,O
168,Hasil,O
168,literature,B-METHOD
168,review,I-METHOD
168,telah,O
168,menjelaskan,O
168,bahwa,O
168,ekstrak,B-TREATMENT
168,kurkumin,B-COMPOUND
168,daritanaman,O
168,rimpang,B-HERB
168,kunyit,I-HERB
168,memiliki,O
168,kandungan,O
168,kurkumin,B-COMPOUND
168,yang,O
168,berpotensi,O
168,dapat,O
168,memberikan,O
168,efekproteksi,O
168,padaepitel,O
168,lambung,B-BODY_PART
168,yang,O
168,diinduksi,O
168,oleh,O
168,Indometasin,O
168,dengan,O
168,adanya,O
168,peningkatanmukuslambung,O
168,",",O
168,penurunanasamlambung,O
168,",",O
168,sertamemberikanefekanti-inflamasidananti-oksidan,O
168,.,O
169,Inflamasi,B-DISEASE
169,merupakan,O
169,respon,O
169,fisiologis,O
169,tubuh,B-BODY_PART
169,terhadap,O
169,cedera,O
169,jaringan,B-BODY_PART
169,akibat,O
169,trauma,O
169,fisik,O
169,",",O
169,kimia,O
169,",",O
169,atau,O
169,mikrobiologik,O
169,.,O
170,Terapi,O
170,menggunakan,O
170,obat,O
170,antiinflamasi,B-EFFECT
170,nonsteroid,O
170,(,O
170,NSAID,O
170,),O
170,dan,O
170,steroid,B-COMPOUND
170,sering,O
170,menimbulkan,O
170,efek,O
170,samping,O
170,serius,O
170,",",O
170,sehingga,O
170,diperlukan,O
170,alternatif,O
170,berbasis,O
170,bahan,O
170,alam,O
170,.,O
171,Kunyit,B-HERB
171,(,O
171,Curcuma,O
171,longaL,O
171,.,O
171,),O
171,diketahui,O
171,mengandung,O
171,senyawa,O
171,kurkuminoid,B-COMPOUND
171,",",O
171,terutama,O
171,kurkumin,B-COMPOUND
171,",",O
171,yang,O
171,memiliki,O
171,aktivitas,B-EFFECT
171,antiinflamasi,I-EFFECT
171,.,O
172,Namun,O
172,",",O
172,bioavailabilitas,O
172,kurkumin,B-COMPOUND
172,yang,O
172,rendah,O
172,membatasi,O
172,efektivitasnya,O
172,",",O
172,sehingga,O
172,dikembangkan,O
172,dalam,O
172,bentuk,O
172,nanoemulsi,B-TREATMENT
172,untuk,O
172,meningkatkan,O
172,kelarutan,O
172,dan,O
172,penetrasi,O
172,.,O
173,Penelitian,O
173,ini,O
173,bertujuan,O
173,mengetahui,O
173,aktivitas,B-EFFECT
173,antiinflamasi,I-EFFECT
173,nanoemulsi,B-TREATMENT
173,ekstrak,B-TREATMENT
173,kunyit,B-HERB
173,serta,O
173,menentukan,O
173,dosis,O
173,optimum,O
173,terhadap,O
173,mencit,B-POPULATION
173,jantan,O
173,yang,O
173,diinduksi,O
173,karagenan,O
173,1%,O
173,.,O
174,Ekstraksi,O
174,dilakukan,O
174,menggunakan,O
174,metode,O
174,Ultrasound,O
174,Assisted,O
174,Extractiondengan,O
174,pelarut,O
174,etanol,B-COMPOUND
174,96%,O
174,",",O
174,diikuti,O
174,pembuatan,O
174,nanoemulsi,B-TREATMENT
174,melalui,O
174,metode,O
174,emulsifikasi,O
174,energi,O
174,rendah,O
174,menggunakan,O
174,VCO,O
174,",",O
174,PEG,O
174,40,O
174,",",O
174,dan,O
174,PEG,O
174,400,O
174,.,O
175,Nanoemulsi,B-TREATMENT
175,dievaluasi,O
175,secara,O
175,fisik,O
175,(,O
175,organoleptik,O
175,",",O
175,pH,O
175,",",O
175,viskositas,O
175,",",O
175,stabilitas,O
175,",",O
175,ukuran,O
175,partikel,O
175,),O
175,.,O
176,Rata-rata,O
176,ukuran,O
176,partikel,O
176,sebesar,O
176,"67,72",O
176,±,O
176,"1,21",O
176,nm,O
176,yang,O
176,berada,O
176,dalam,O
176,rentang,O
176,ukuran,O
176,nanoemulsi,B-TREATMENT
176,(,O
176,20,O
176,-,O
176,200,O
176,nm,O
176,),O
176,.,O
177,Uji,O
177,aktivitas,B-EFFECT
177,antiinflamasi,I-EFFECT
177,menggunakan,O
177,metode,O
177,induksi,O
177,karagenan,O
177,menunjukkan,O
177,bahwa,O
177,nanoemulsi,B-TREATMENT
177,ekstrak,B-TREATMENT
177,kunyit,B-HERB
177,menurunkan,O
177,volume,O
177,peradangan,B-DISEASE
177,relatif,O
177,secara,O
177,signifikan,O
177,dibandingkan,O
177,kontrol,O
177,negatif,O
177,(,O
177,Kruskal-Wallis,O
177,",",O
177,p,O
177,=,O
177,"0,009",O
177,),O
177,.,O
178,Nilai,O
178,Area,O
178,Under,O
178,Curve,O
178,(,O
178,AUC,O
178,),O
178,menurun,O
178,seiring,O
178,peningkatan,O
178,dosis,O
178,",",O
178,dengan,O
178,hasil,O
178,terbaik,O
178,pada,O
178,dosis,O
178,200,O
178,mg,O
178,/,O
178,kgBB,O
178,",",O
178,mendekati,O
178,efektivitas,O
178,kontrol,O
178,positif,O
178,(,O
178,kalium,O
178,diklofenak,O
178,"6,5",O
178,mg,O
178,/,O
178,kgBB,O
178,),O
178,.,O
179,Begitu,O
179,pula,O
179,dengan,O
179,persentase,O
179,hambatan,O
179,peradangan,B-DISEASE
179,yang,O
179,cukup,O
179,tinggi,O
179,pada,O
179,menit,O
179,ke,O
179,-,O
179,300,O
179,sebesar,O
179,"83,07%",O
179,(,O
179,200,O
179,mg,O
179,/,O
179,kgBB,O
179,),O
179,.,O
180,Hasil,O
180,ini,O
180,menunjukkan,O
180,bahwa,O
180,nanoemulsi,B-TREATMENT
180,ekstrak,B-TREATMENT
180,kunyit,B-HERB
180,berpotensi,O
180,sebagai,O
180,kandidat,O
180,sediaan,O
180,antiinflamasi,B-EFFECT
180,alami,O
180,yang,O
180,efektif,O
180,",",O
180,ujilanjutan,O
180,diperlukanuji,O
180,toksisitas,O
180,",",O
180,stabilitas,O
180,jangka,O
180,panjang,O
180,",",O
180,serta,O
180,uji,B-METHOD
180,klinis,I-METHOD
180,lebih,O
180,lanjut,O
180,guna,O
180,menjamin,O
180,mutu,O
180,dankeamanansediaan,O
181,Latar,O
181,belakang,O
181,:,O
181,Senyawa,O
181,kurkuminoid,B-COMPOUND
181,terdiri,O
181,dari,O
181,kurkumin,B-COMPOUND
181,",",O
181,desmetoksi,O
181,kurkumin,B-COMPOUND
181,dan,O
181,bisdemetoksi,O
181,kurkumin,B-COMPOUND
181,.,O
182,Cara,O
182,ekstraksi,O
182,sangat,O
182,mempengaruhi,O
182,konsentrasi,O
182,atau,O
182,hilangnya,O
182,efek,O
182,terapi,O
182,dari,O
182,simplisia,O
182,karena,O
182,beberapa,O
182,simplisia,O
182,bersifat,O
182,relatif,O
182,stabil,O
182,dan,O
182,juga,O
182,dapat,O
182,terurai,O
182,tergantung,O
182,dari,O
182,cara,O
182,ekstraksi,O
182,yang,O
182,digunakan,O
182,.,O
183,Tujuan,O
183,:,O
183,Menetapkan,O
183,kadar,O
183,senyawa,O
183,kurkumin,B-COMPOUND
183,dengan,O
183,perbandingan,O
183,metode,B-METHOD
183,ekstraksi,I-METHOD
183,maserasi,B-METHOD
183,dan,O
183,sokletasi,B-METHOD
183,.,O
184,Metode,O
184,:,O
184,Serbuk,B-TREATMENT
184,rimpang,B-HERB
184,kunyit,I-HERB
184,diekstraksi,O
184,dengan,O
184,2,O
184,cara,O
184,yakni,O
184,maserasi,B-METHOD
184,dan,O
184,sokletasi,B-METHOD
184,.,O
185,Dua,O
185,sampel,O
185,ekstrak,B-TREATMENT
185,tersebut,O
185,dianalisis,O
185,kualitatif,O
185,dengan,O
185,KLT,B-METHOD
185,menggunakan,O
185,fase,O
185,gerak,O
185,kloroform,O
185,:,O
185,metanol,B-COMPOUND
185,"9,5",O
185,:,O
185,"0,5",O
185,dan,O
185,dideteksi,O
185,pada,O
185,sinar,O
185,tampak,O
185,dan,O
185,sinar,O
185,UV,O
185,.,O
186,Penetapan,O
186,kadar,O
186,kurkumin,B-COMPOUND
186,dilakukan,O
186,pada,O
186,panjang,O
186,gelombang,O
186,254,O
186,nm,O
186,dengan,O
186,KLT,B-METHOD
186,densitometer,O
186,.,O
187,Hasil,O
187,:,O
187,Rendmen,O
187,ekstrak,B-TREATMENT
187,hasil,O
187,ekstraksi,O
187,maserasi,B-METHOD
187,adalah,O
187,"16,25%",O
187,dan,O
187,"22,36%",O
187,untuk,O
187,sokletasi,B-METHOD
187,.,O
188,Hasil,O
188,skrining,O
188,fitokimia,O
188,kedua,O
188,sampel,O
188,mengandung,O
188,senyawa,O
188,fenolik,B-COMPOUND
188,",",O
188,flavonoid,B-COMPOUND
188,dan,O
188,triterpenoid,B-COMPOUND
188,.,O
189,Kadar,O
189,kurkumin,B-COMPOUND
189,hasil,O
189,maserasi,B-METHOD
189,"41,11",O
189,g,O
189,/,O
189,ml,O
189,dan,O
189,sokletasi,B-METHOD
189,"41,33",O
189,g,O
189,/,O
189,ml,O
189,.,O
190,Hasil,O
190,uji,B-METHOD
190,t,I-METHOD
190,diperoleh,O
190,signifikansi,O
190,"0,445",O
191,Abstrak,O
191,Kasus,O
191,emesis,B-DISEASE
191,gravidarum,I-DISEASE
191,di,O
191,Indonesia,O
191,terdapat,O
191,50,O
191,-,O
191,90%,O
191,yang,O
191,dialami,O
191,oleh,O
191,ibu,B-POPULATION
191,hamil,I-POPULATION
191,.,O
192,Di,O
192,Kota,O
192,Padang,O
192,pada,O
192,bulan,O
192,Agustus,O
192,2016,O
192,dan,O
192,Februari,O
192,2017,O
192,sebanyak,O
192,86%,O
192,ibu,B-POPULATION
192,hamil,I-POPULATION
192,mengalami,O
192,emesis,B-DISEASE
192,gravidarum,I-DISEASE
192,pada,O
192,awal,O
192,kehamilan,B-POPULATION
192,.,O
193,Tujuan,O
193,penelitian,O
193,ini,O
193,untuk,O
193,melihat,O
193,pengaruh,O
193,minuman,B-TREATMENT
193,jahe,I-TREATMENT
193,terhadap,O
193,emesis,B-DISEASE
193,gravidarum,I-DISEASE
193,pada,O
193,ibu,B-POPULATION
193,hamil,I-POPULATION
193,trimester,O
193,I,O
193,di,O
193,wilayah,O
193,kerja,O
193,Puskesmas,O
193,Lubuk,O
193,Buaya,O
193,Padang,O
193,Tahun,O
193,2019,O
193,.,O
194,Jenis,O
194,penelitian,O
194,ini,O
194,adalah,O
194,penelitian,O
194,pra,O
194,eksperimen,O
194,one,O
194,grup,O
194,Pretest,O
194,and,O
194,Postest,O
194,design,O
194,.,O
195,Penelitian,O
195,ini,O
195,telah,O
195,dilakukan,O
195,pada,O
195,tanggal,O
195,09,O
195,Mei,O
195,-,O
195,4,O
195,Juni,O
195,2019,O
195,di,O
195,wilayah,O
195,kerja,O
195,Puskesmas,O
195,Lubuk,O
195,Buaya,O
195,Padang,O
195,.,O
196,Populasi,O
196,penelitian,O
196,ini,O
196,adalah,O
196,ibu,B-POPULATION
196,hamil,I-POPULATION
196,trimester,O
196,I,O
196,dengan,O
196,jumlah,O
196,sampel,O
196,sebanyak,O
196,16,O
196,responden,O
196,",",O
196,teknik,O
196,pengambilan,O
196,sampel,O
196,menggunakan,O
196,Purposive,O
196,sampling,O
196,.,O
197,Hasil,O
197,penelitian,O
197,menunjukkan,O
197,bahwa,O
197,rerata,O
197,skor,O
197,emesis,B-DISEASE
197,gravidarum,I-DISEASE
197,sebelum,O
197,diberi,O
197,minuman,B-TREATMENT
197,jahe,I-TREATMENT
197,yaitu,O
197,"7,19",O
197,dan,O
197,setelah,O
197,diberi,O
197,minuman,B-TREATMENT
197,jahe,I-TREATMENT
197,yaitu,O
197,"5,00",O
197,.,O
198,Hubungan,O
198,minuman,B-TREATMENT
198,jahe,I-TREATMENT
198,dengan,O
198,penurunan,O
198,frekuensi,O
198,emesis,B-DISEASE
198,gravidarum,I-DISEASE
198,didapatkan,O
198,p,O
198,value,O
198,=,O
198,"0,000",O
199,Mual,B-DISEASE
199,dan,O
199,muntah,B-DISEASE
199,merupakan,O
199,keluhan,O
199,yang,O
199,banyak,O
199,dialami,O
199,oleh,O
199,wanita,B-POPULATION
199,hamil,I-POPULATION
199,terutama,O
199,pada,O
199,trimester,O
199,pertama,O
199,.,O
200,Hal,O
200,tersebut,O
200,berhubungan,O
200,dengan,O
200,beberapa,O
200,faktor,O
200,",",O
200,salah,O
200,satu,O
200,faktor,O
200,yang,O
200,paling,O
200,sering,O
200,adalah,O
200,hormon,O
200,.,O
201,Pada,O
201,wanita,B-POPULATION
201,hamil,I-POPULATION
201,",",O
201,kadar,O
201,hormon,O
201,estrogen,O
201,dan,O
201,Human,O
201,Chorionic,O
201,Gonadotropin,O
201,(,O
201,hCG,O
201,),O
201,meningkat,O
201,di,O
201,dalam,O
201,darah,B-BODY_PART
201,sehingga,O
201,memicu,O
201,rasa,O
201,tidak,O
201,nyaman,O
201,di,O
201,perut,O
201,dan,O
201,menimbulkan,O
201,keluhan,O
201,mual,B-DISEASE
201,muntah,I-DISEASE
201,.,O
202,Meskipun,O
202,keluhan,O
202,ini,O
202,merupakan,O
202,hal,O
202,yang,O
202,normal,O
202,terjadi,O
202,pada,O
202,setiap,O
202,wanita,B-POPULATION
202,hamil,I-POPULATION
202,",",O
202,tetapi,O
202,hal,O
202,tersebut,O
202,juga,O
202,mengganggu,O
202,kenyamanan,O
202,dan,O
202,dapat,O
202,mempengaruhi,O
202,keadaan,O
202,fisiologis,O
202,tubuh,B-BODY_PART
202,ibu,O
202,.,O
203,Saat,O
203,muntah,B-DISEASE
203,",",O
203,banyak,O
203,zat,O
203,makanan,O
203,dan,O
203,cairan,O
203,yang,O
203,keluar,O
203,lagi,O
203,setelah,O
203,makanan,O
203,masuk,O
203,ke,O
203,lambung,B-BODY_PART
203,.,O
204,Apabila,O
204,hal,O
204,ini,O
204,terjadi,O
204,secara,O
204,berlebihan,O
204,dan,O
204,terus,O
204,menerus,O
204,",",O
204,keluhan,O
204,mual,B-DISEASE
204,muntah,I-DISEASE
204,yang,O
204,merupakan,O
204,keadaan,O
204,fisiologis,O
204,ini,O
204,akan,O
204,berubah,O
204,menjadi,O
204,keadaan,O
204,patologis,O
204,yang,O
204,berdampak,O
204,buruk,O
204,dan,O
204,membahayakan,O
204,tubuh,B-BODY_PART
204,ibu,O
204,serta,O
204,janin,O
204,yang,O
204,dikandungnya,O
204,.,O
205,Maka,O
205,dari,O
205,itu,O
205,",",O
205,banyak,O
205,upaya,O
205,dilakukan,O
205,untuk,O
205,mengurangi,O
205,keluhan,O
205,mual,B-DISEASE
205,muntah,I-DISEASE
205,tersebut,O
205,salah,O
205,satunya,O
205,adalah,O
205,dengan,O
205,memberi,O
205,rebusan,B-TREATMENT
205,jahe,B-HERB
205,yang,O
205,banyak,O
205,dipakai,O
205,masyarakat,B-POPULATION
205,sebagai,O
205,obat,B-TREATMENT
205,herbal,I-TREATMENT
205,.,O
206,Jahe,B-HERB
206,mengandung,O
206,beberapa,O
206,zat,O
206,seperti,O
206,resin,O
206,",",O
206,minyak,B-COMPOUND
206,atsiri,I-COMPOUND
206,",",O
206,zingiberol,O
206,",",O
206,dan,O
206,vitamin,O
206,A,O
206,yang,O
206,dapat,O
206,memberi,O
206,efek,O
206,pada,O
206,saluran,O
206,pencernaan,O
206,dan,O
206,mengurangi,O
206,rasa,O
206,mual,B-DISEASE
206,muntah,I-DISEASE
206,.,O
207,Asma,B-DISEASE
207,merupakan,O
207,penyakit,O
207,inflamasi,B-DISEASE
207,kronik,O
207,pada,O
207,saluran,B-BODY_PART
207,nafas,I-BODY_PART
207,yang,O
207,ditandai,O
207,dengan,O
207,sesak,O
207,nafas,O
207,",",O
207,batuk,O
207,",",O
207,nyeri,B-DISEASE
207,dada,O
207,",",O
207,mengi,O
207,yang,O
207,terdapat,O
207,peran,O
207,sel-sel,O
207,inflamasi,B-DISEASE
207,seperti,O
207,eosinofil,O
207,",",O
207,neutrofil,O
207,",",O
207,limfosit,O
207,dan,O
207,lain-lain,O
207,.,O
208,Jahe,B-HERB
208,merah,I-HERB
208,sejak,O
208,lama,O
208,terbukti,O
208,mempunyai,O
208,aktivitas,O
208,farmakologis,O
208,dan,O
208,sudah,O
208,digunakan,O
208,sebagai,O
208,obat,B-TREATMENT
208,tradisional,I-TREATMENT
208,.,O
209,Tujuan,O
209,dari,O
209,penelitian,O
209,ini,O
209,adalah,O
209,membuktikan,O
209,pengaruh,O
209,ekstrak,B-TREATMENT
209,jahe,B-HERB
209,merah,I-HERB
209,terhadap,O
209,penurunan,O
209,jumlah,O
209,eosinofil,O
209,dan,O
209,sel,B-BODY_PART
209,mast,O
209,pada,O
209,mencit,B-POPULATION
209,asma,B-DISEASE
209,.,O
210,Sebanyak,O
210,20,O
210,ekor,O
210,mencit,B-POPULATION
210,Balb,O
210,/,O
210,C,O
210,yang,O
210,memenuhi,O
210,kriteria,O
210,inklusi,O
210,dibagi,O
210,menjadi,O
210,4,O
210,kelompok,O
210,yaitu,O
210,kontrol,O
210,normal,O
210,(,O
210,K,O
210,1,O
210,),O
210,",",O
210,kontrol,O
210,negatif,O
210,(,O
210,K,O
210,2,O
210,),O
210,",",O
210,kontrol,O
210,positif,O
210,/,O
210,deksametason,O
210,(,O
210,K,O
210,3,O
210,),O
210,",",O
210,kelompok,O
210,ekstrak,B-TREATMENT
210,jahe,B-HERB
210,merah,I-HERB
210,(,O
210,K,O
210,4,O
210,),O
210,.,O
211,Pada,O
211,hari,O
211,ke,O
211,0,O
211,dan,O
211,7,O
211,",",O
211,mencit,B-POPULATION
211,disensitisasi,O
211,dengan,O
211,Ovalbumin,O
211,secara,O
211,intraperitoneal,O
211,Pada,O
211,hari,O
211,ke,O
211,14,O
211,",",O
211,16,O
211,",",O
211,18,O
211,mencit,B-POPULATION
211,disensitisasi,O
211,ulang,O
211,dengan,O
211,inhalasi,O
211,menggunakan,O
211,OVA,O
211,1%,O
211,dalam,O
211,NaCl,O
211,"0,9%",O
211,steril,O
211,pada,O
211,hari,O
211,ke,O
211,18,O
211,sampai,O
211,25,O
211,",",O
211,kelompok,O
211,K,O
211,1,O
211,dan,O
211,K,O
